"Total Time, S","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step Time, S","Current, A","Voltage, V","Power, W","Instantaneous Amps, A","Instantaneous Volts, V","Instantaneous Watts, W","Amp-Hours, AH","Watt-Hours, WH","Amp Hours Charge, AH","Amp Hours Discharge, AH","Watt Hours Charge, WH","Watt Hours Discharge, WH","User Variable #1","User Variable #2","User Variable #3","User Variable #4","User Variable #5","User Variable #6","User Variable #7","User Variable #8","Temperature A1, degC","Unassigned A1","Unassigned A2","Unassigned A3","Unassigned A4","Unassigned A5","Unassigned A6","Unassigned A7","Unassigned A8","Unassigned A9","Mode","Real Time","Data Acquisition Flag",
16754.370,1,1,1,1,6,6950.000,9.7,3.457,33,9.7,3.457,33,18.72,61.31,29.42,-19.81,96.94,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:28:27, ,
16764.370,1,1,1,1,6,6960.000,9.7,3.46,33,9.7,3.46,33,18.75,61.41,29.45,-19.81,97.03,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:28:37, ,
16774.370,1,1,1,1,6,6970.000,9.7,3.462,33,9.7,3.462,33,18.78,61.5,29.47,-19.81,97.12,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:28:47, ,
16784.370,1,1,1,1,6,6980.000,9.7,3.464,33,9.7,3.464,33,18.8,61.59,29.5,-19.81,97.21,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:28:57, ,
16794.370,1,1,1,1,6,6990.000,9.7,3.467,33,9.7,3.467,33,18.83,61.68,29.53,-19.81,97.31,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:29:07, ,
16804.370,1,1,1,1,6,7000.000,9.7,3.469,33,9.7,3.47,33,18.86,61.77,29.55,-19.81,97.4,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:29:17, ,
16814.370,1,1,1,1,6,7010.000,9.7,3.472,33,9.7,3.472,33,18.88,61.86,29.58,-19.81,97.49,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:29:27, ,
16824.370,1,1,1,1,6,7020.000,9.7,3.475,33,9.7,3.475,33,18.91,61.96,29.61,-19.81,97.58,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:29:37, ,
16834.370,1,1,1,1,6,7030.000,9.7,3.479,33,9.7,3.479,33,18.94,62.05,29.63,-19.81,97.67,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:29:47, ,
16844.370,1,1,1,1,6,7040.000,9.7,3.482,33,9.7,3.482,33,18.96,62.14,29.66,-19.81,97.76,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:29:57, ,
16854.370,1,1,1,1,6,7050.000,9.7,3.486,33,9.7,3.486,33,18.99,62.23,29.69,-19.81,97.86,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:30:07, ,
16864.370,1,1,1,1,6,7060.000,9.7,3.49,33,9.7,3.49,33,19.02,62.32,29.71,-19.81,97.95,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:30:17, ,
16874.370,1,1,1,1,6,7070.000,9.7,3.494,33,9.7,3.494,33,19.04,62.41,29.74,-19.81,98.04,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:30:27, ,
16884.370,1,1,1,1,6,7080.000,9.7,3.499,33,9.7,3.499,33,19.07,62.51,29.77,-19.81,98.13,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:30:37, ,
16894.370,1,1,1,1,6,7090.000,9.7,3.504,33,9.7,3.503,33,19.1,62.6,29.8,-19.81,98.22,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:30:47, ,
16904.370,1,1,1,1,6,7100.000,9.7,3.509,34,9.7,3.509,34,19.13,62.69,29.82,-19.81,98.32,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:30:57, ,
16914.370,1,1,1,1,6,7110.000,9.7,3.515,34,9.7,3.515,34,19.15,62.78,29.85,-19.81,98.41,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:31:07, ,
16924.370,1,1,1,1,6,7120.000,9.7,3.521,34,9.7,3.52,34,19.18,62.88,29.88,-19.81,98.5,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:31:17, ,
16934.370,1,1,1,1,6,7130.000,9.7,3.528,34,9.7,3.528,34,19.21,62.97,29.9,-19.81,98.6,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:31:27, ,
16944.370,1,1,1,1,6,7140.000,9.7,3.535,34,9.7,3.535,34,19.23,63.07,29.93,-19.81,98.69,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:31:37, ,
16954.370,1,1,1,1,6,7150.000,9.7,3.543,34,9.7,3.543,34,19.26,63.16,29.96,-19.81,98.79,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:31:47, ,
16964.370,1,1,1,1,6,7160.000,9.7,3.552,34,9.7,3.552,34,19.29,63.26,29.98,-19.81,98.88,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:31:57, ,
16974.370,1,1,1,1,6,7170.000,9.7,3.561,34,9.7,3.561,34,19.31,63.35,30.01,-19.81,98.98,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:32:07, ,
16984.370,1,1,1,1,6,7180.000,9.7,3.572,34,9.7,3.572,34,19.34,63.45,30.04,-19.81,99.07,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:32:17, ,
16994.370,1,1,1,1,6,7190.000,9.7,3.583,34,9.7,3.583,34,19.37,63.54,30.07,-19.81,99.17,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:32:27, ,
17004.370,1,1,1,1,6,7200.000,9.7,3.594,34,9.7,3.595,34,19.39,63.63,30.09,-19.81,99.26,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:32:37, ,
17014.370,1,1,1,1,6,7210.000,8.1,3.6,29,8.1,3.6,29,19.42,63.72,30.12,-19.81,99.35,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:32:47, ,
17024.370,1,1,1,1,6,7220.000,7.4,3.6,26,7.5,3.6,27,19.44,63.8,30.14,-19.81,99.43,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:32:57, ,
17034.370,1,1,1,1,6,7230.000,7,3.6,25,6.9,3.6,24,19.46,63.87,30.16,-19.81,99.5,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:33:07, ,
17044.370,1,1,1,1,6,7240.000,6.5,3.6,23,6.5,3.6,23,19.48,63.94,30.18,-19.81,99.56,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:33:17, ,
17054.370,1,1,1,1,6,7250.000,6.1,3.6,21,6.1,3.6,21,19.5,64,30.19,-19.81,99.62,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:33:27, ,
17064.370,1,1,1,1,6,7260.000,5.8,3.6,20,5.8,3.6,20,19.51,64.06,30.21,-19.81,99.68,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:33:37, ,
17074.370,1,1,1,1,6,7270.000,5.4,3.6,19,5.4,3.6,19,19.53,64.11,30.23,-19.81,99.74,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:33:47, ,
17084.370,1,1,1,1,6,7280.000,5.2,3.6,18,5.2,3.6,18,19.54,64.16,30.24,-19.81,99.79,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:33:57, ,
17094.370,1,1,1,1,6,7290.000,4.9,3.6,17,4.9,3.6,17,19.56,64.21,30.26,-19.81,99.84,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:34:07, ,
17104.370,1,1,1,1,6,7300.000,4.6,3.6,16,4.6,3.6,16,19.57,64.26,30.27,-19.81,99.88,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:34:17, ,
17114.370,1,1,1,1,6,7310.000,4.4,3.6,15,4.4,3.6,15,19.58,64.3,30.28,-19.81,99.93,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:34:27, ,
17124.370,1,1,1,1,6,7320.000,4.1,3.6,14,4.1,3.6,14,19.6,64.34,30.29,-19.81,99.97,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:34:37, ,
17134.370,1,1,1,1,6,7330.000,3.9,3.6,14,3.9,3.6,14,19.61,64.38,30.3,-19.81,100.01,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:34:47, ,
17144.370,1,1,1,1,6,7340.000,3.7,3.6,13,3.7,3.6,13,19.62,64.42,30.32,-19.81,100.04,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:34:57, ,
17154.370,1,1,1,1,6,7350.000,3.5,3.6,12,3.5,3.6,12,19.63,64.45,30.33,-19.81,100.08,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:35:07, ,
17164.370,1,1,1,1,6,7360.000,3.4,3.6,12,3.4,3.6,12,19.64,64.49,30.33,-19.81,100.11,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:35:17, ,
17174.370,1,1,1,1,6,7370.000,3.3,3.6,11,3.3,3.6,11,19.65,64.52,30.34,-19.81,100.14,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:35:27, ,
17184.370,1,1,1,1,6,7380.000,3.1,3.6,11,3.1,3.6,11,19.66,64.55,30.35,-19.81,100.17,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:35:37, ,
17194.370,1,1,1,1,6,7390.000,2.9,3.6,10,2.9,3.6,10,19.66,64.58,30.36,-19.81,100.2,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:35:47, ,
17204.370,1,1,1,1,6,7400.000,2.8,3.6,10,2.8,3.6,10,19.67,64.61,30.37,-19.81,100.23,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:35:57, ,
17214.370,1,1,1,1,6,7410.000,2.7,3.6,9,2.6,3.6,9,19.68,64.63,30.38,-19.81,100.26,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:36:07, ,
17224.370,1,1,1,1,6,7420.000,2.5,3.6,9,2.5,3.6,9,19.69,64.66,30.38,-19.81,100.28,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:36:17, ,
17234.370,1,1,1,1,6,7430.000,2.4,3.6,8,2.4,3.6,8,19.69,64.68,30.39,-19.81,100.31,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:36:27, ,
17244.370,1,1,1,1,6,7440.000,2.3,3.6,8,2.3,3.6,8,19.7,64.7,30.4,-19.81,100.33,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:36:37, ,
17254.370,1,1,1,1,6,7450.000,2.2,3.6,7,2.2,3.6,7,19.71,64.72,30.4,-19.81,100.35,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:36:47, ,
17264.370,1,1,1,1,6,7460.000,2.1,3.6,7,2.1,3.6,7,19.71,64.74,30.41,-19.81,100.37,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:36:57, ,
17274.370,1,1,1,1,6,7470.000,2,3.6,7,2,3.6,7,19.72,64.76,30.42,-19.81,100.39,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:37:07, ,
17284.370,1,1,1,1,6,7480.000,1.9,3.6,6,1.9,3.6,6,19.72,64.78,30.42,-19.81,100.41,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:37:17, ,
17294.370,1,1,1,1,6,7490.000,1.8,3.6,6,1.8,3.6,6,19.73,64.8,30.43,-19.81,100.42,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:37:27, ,
17304.370,1,1,1,1,6,7500.000,1.8,3.6,6,1.8,3.6,6,19.73,64.82,30.43,-19.81,100.44,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:37:37, ,
17314.370,1,1,1,1,6,7510.000,1.7,3.6,6,1.7,3.6,6,19.74,64.83,30.44,-19.81,100.46,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:37:47, ,
17324.370,1,1,1,1,6,7520.000,1.6,3.6,5,1.6,3.6,5,19.74,64.85,30.44,-19.81,100.47,-61.64,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:37:57, ,
17334.370,1,1,1,1,6,7530.000,1.5,3.6,5,1.5,3.6,5,19.75,64.86,30.44,-19.81,100.49,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:38:07, ,
17344.370,1,1,1,1,6,7540.000,1.4,3.6,5,1.4,3.6,5,19.75,64.88,30.45,-19.81,100.5,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:38:17, ,
17354.370,1,1,1,1,6,7550.000,1.4,3.6,5,1.4,3.6,5,19.76,64.89,30.45,-19.81,100.51,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:38:27, ,
17364.370,1,1,1,1,6,7560.000,1.4,3.6,5,1.4,3.6,5,19.76,64.9,30.46,-19.81,100.53,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:38:37, ,
17374.370,1,1,1,1,6,7570.000,1.3,3.6,4,1.3,3.6,4,19.76,64.92,30.46,-19.81,100.54,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:38:47, ,
17384.370,1,1,1,1,6,7580.000,1.3,3.6,4,1.3,3.6,4,19.77,64.93,30.46,-19.81,100.55,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:38:57, ,
17394.370,1,1,1,1,6,7590.000,1.2,3.6,4,1.2,3.6,4,19.77,64.94,30.47,-19.81,100.56,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:39:07, ,
17404.370,1,1,1,1,6,7600.000,1.2,3.6,4,1.1,3.6,3,19.77,64.95,30.47,-19.81,100.57,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:39:17, ,
17414.370,1,1,1,1,6,7610.000,1.1,3.6,3,1.1,3.6,3,19.78,64.96,30.47,-19.81,100.58,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:39:27, ,
17420.700,1,1,1,1,6,7616.330,1,3.6,3,1,3.6,3,19.78,64.96,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,CHRG,20/12/2021 19:39:33,S,
17430.700,1,1,1,1,7,10.000,0,3.588,0,0,3.588,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:39:43, ,
17440.700,1,1,1,1,7,20.000,0,3.58,0,0,3.58,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:39:53, ,
17450.700,1,1,1,1,7,30.000,0,3.573,0,0,3.573,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:40:03, ,
17460.700,1,1,1,1,7,40.000,0,3.567,0,0,3.567,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:40:13, ,
17470.700,1,1,1,1,7,50.000,0,3.562,0,0,3.562,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:40:23, ,
17480.700,1,1,1,1,7,60.000,0,3.557,0,0,3.557,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:40:33, ,
17490.700,1,1,1,1,7,70.000,0,3.552,0,0,3.552,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:40:43, ,
17500.700,1,1,1,1,7,80.000,0,3.548,0,0,3.548,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:40:53, ,
17510.700,1,1,1,1,7,90.000,0,3.544,0,0,3.544,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:41:03, ,
17520.700,1,1,1,1,7,100.000,0,3.54,0,0,3.54,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:41:13, ,
17530.700,1,1,1,1,7,110.000,0,3.536,0,0,3.536,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:41:23, ,
17540.700,1,1,1,1,7,120.000,0,3.533,0,0,3.533,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:41:33, ,
17550.700,1,1,1,1,7,130.000,0,3.53,0,0,3.53,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:41:43, ,
17560.700,1,1,1,1,7,140.000,0,3.527,0,0,3.527,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:41:53, ,
17570.700,1,1,1,1,7,150.000,0,3.525,0,0,3.525,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:42:03, ,
17580.700,1,1,1,1,7,160.000,0,3.522,0,0,3.522,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:42:13, ,
17590.700,1,1,1,1,7,170.000,0,3.52,0,0,3.52,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:42:23, ,
17600.700,1,1,1,1,7,180.000,0,3.517,0,0,3.517,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:42:33, ,
17610.700,1,1,1,1,7,190.000,0,3.515,0,0,3.515,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:42:43, ,
17620.700,1,1,1,1,7,200.000,0,3.513,0,0,3.513,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:42:53, ,
17630.700,1,1,1,1,7,210.000,0,3.511,0,0,3.511,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:43:03, ,
17640.700,1,1,1,1,7,220.000,0,3.509,0,0,3.509,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:43:13, ,
17650.700,1,1,1,1,7,230.000,0,3.507,0,0,3.507,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:43:23, ,
17660.700,1,1,1,1,7,240.000,0,3.506,0,0,3.506,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:43:33, ,
17670.700,1,1,1,1,7,250.000,0,3.504,0,0,3.504,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:43:43, ,
17680.700,1,1,1,1,7,260.000,0,3.502,0,0,3.502,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:43:53, ,
17690.700,1,1,1,1,7,270.000,0,3.501,0,0,3.501,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:44:03, ,
17700.700,1,1,1,1,7,280.000,0,3.499,0,0,3.499,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:44:13, ,
17710.700,1,1,1,1,7,290.000,0,3.498,0,0,3.498,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:44:23, ,
17720.700,1,1,1,1,7,300.000,0,3.496,0,0,3.496,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:44:33, ,
17730.700,1,1,1,1,7,310.000,0,3.495,0,0,3.495,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:44:43, ,
17740.700,1,1,1,1,7,320.000,0,3.494,0,0,3.494,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:44:53, ,
17750.700,1,1,1,1,7,330.000,0,3.493,0,0,3.493,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:45:03, ,
17760.700,1,1,1,1,7,340.000,0,3.492,0,0,3.491,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:45:13, ,
17770.700,1,1,1,1,7,350.000,0,3.49,0,0,3.49,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:45:23, ,
17780.700,1,1,1,1,7,360.000,0,3.489,0,0,3.489,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:45:33, ,
17790.700,1,1,1,1,7,370.000,0,3.488,0,0,3.488,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:45:43, ,
17800.700,1,1,1,1,7,380.000,0,3.487,0,0,3.487,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:45:53, ,
17810.700,1,1,1,1,7,390.000,0,3.486,0,0,3.486,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:46:03, ,
17820.700,1,1,1,1,7,400.000,0,3.485,0,0,3.485,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:46:13, ,
17830.700,1,1,1,1,7,410.000,0,3.484,0,0,3.484,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:46:23, ,
17840.700,1,1,1,1,7,420.000,0,3.483,0,0,3.483,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:46:33, ,
17850.700,1,1,1,1,7,430.000,0,3.483,0,0,3.483,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:46:43, ,
17860.700,1,1,1,1,7,440.000,0,3.481,0,0,3.481,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:46:53, ,
17870.700,1,1,1,1,7,450.000,0,3.481,0,0,3.481,0,0,0,30.48,-19.81,100.59,-61.64,0,0,0,0,0,0,0,0,25.3,0,0,0,0,0,0,0,0,0,REST,20/12/2021 19:47:03, ,
